,city,date,review_count,day,difference,normed_difference
1446,charlotte,2011-29-10,9,Saturday,-20.58055701,-0.695746094
1447,charlotte,2011-30-10,31,Sunday,1.386138312,0.046807077
1448,charlotte,2011-31-10,42,Monday,12.35281385,0.416660582
1449,charlotte,2011-01-11,19,Tuesday,-10.68053041,-0.359849715
1450,charlotte,2011-02-11,34,Wednesday,4.286105551,0.144245836
1451,charlotte,2011-03-11,35,Thursday,5.252721721,0.176578229
1452,charlotte,2011-04-11,35,Friday,5.219318103,0.175258516
1453,charlotte,2011-05-11,24,Saturday,-5.814105303,-0.195011899
1454,charlotte,2011-06-11,25,Sunday,-4.847548496,-0.162410273
1455,charlotte,2011-07-11,16,Monday,-13.88101148,-0.464542892
1456,charlotte,2011-08-11,33,Tuesday,3.085505752,0.103144172
1457,charlotte,2011-09-11,26,Wednesday,-3.947996806,-0.13182841
1458,charlotte,2011-10-11,18,Thursday,-11.98151915,-0.399630155
1459,charlotte,2011-11-11,35,Friday,4.984938714,0.166081244
1460,charlotte,2011-12-11,35,Saturday,4.951376792,0.164778824
1461,charlotte,2011-13-11,34,Sunday,3.917795082,0.130236301
1462,charlotte,2011-14-11,43,Monday,12.88419358,0.427821636
1463,charlotte,2011-15-11,39,Tuesday,8.850572298,0.293556892
1464,charlotte,2011-16-11,41,Wednesday,10.81693122,0.35837745
1465,charlotte,2011-17-11,32,Thursday,1.783270362,0.059015995
1466,charlotte,2011-18-11,35,Friday,4.749589712,0.157009101
1467,charlotte,2011-19-11,38,Saturday,7.715889274,0.254783419
1468,charlotte,2011-20-11,32,Sunday,1.682169048,0.055484479
1469,charlotte,2011-21-11,48,Monday,17.64842903,0.58146674
1470,charlotte,2011-22-11,30,Tuesday,-0.385330768,-0.012681474
1471,charlotte,2011-23-11,30,Wednesday,-0.419110358,-0.013777864
1472,charlotte,2011-24-11,19,Thursday,-11.45290974,-0.376085892
1473,charlotte,2011-25-11,16,Friday,-14.4867289,-0.475181478
1474,charlotte,2011-26-11,25,Saturday,-5.520567856,-0.180880247
1475,charlotte,2011-27-11,20,Sunday,-10.5544266,-0.345430361
1476,charlotte,2011-28-11,43,Monday,12.41169487,0.405766021
1477,charlotte,2011-29-11,41,Tuesday,10.37779655,0.338897773
1478,charlotte,2011-30-11,47,Wednesday,16.34387845,0.533135883
1479,charlotte,2011-01-12,40,Thursday,9.309940553,0.303353617
1480,charlotte,2011-02-12,31,Friday,0.275982871,0.008982643
1481,charlotte,2011-03-12,24,Saturday,-6.7579946,-0.219715059
1482,charlotte,2011-04-12,45,Sunday,14.20800814,0.461418937
1483,charlotte,2011-05-12,28,Monday,-2.826008904,-0.09167612
1484,charlotte,2011-06-12,28,Tuesday,-2.860045738,-0.092677949
1485,charlotte,2011-07-12,38,Wednesday,7.105897639,0.230008225
1486,charlotte,2011-08-12,14,Thursday,-16.92817877,-0.547338364
1487,charlotte,2011-09-12,30,Friday,-0.962274969,-0.031078949
1488,charlotte,2011-10-12,39,Saturday,8.003609044,0.258210998
1489,charlotte,2011-11-12,36,Sunday,4.96947327,0.160147886
1490,charlotte,2011-12-12,41,Monday,9.935317708,0.319826793
1491,charlotte,2011-13-12,39,Tuesday,7.901142357,0.254065357
1492,charlotte,2011-14-12,41,Wednesday,9.866947219,0.316928355
1493,charlotte,2011-15-12,23,Thursday,-8.167267708,-0.262046317
1494,charlotte,2011-16-12,42,Friday,10.79849758,0.346089026
1495,charlotte,2011-17-12,35,Saturday,3.764243075,0.120510705
1496,charlotte,2011-18-12,35,Sunday,3.729968785,0.119282541
1497,charlotte,2011-19-12,23,Monday,-8.304325293,-0.265277249
1498,charlotte,2011-20-12,38,Tuesday,6.66136084,0.212560629
1499,charlotte,2011-21-12,31,Wednesday,-0.372972814,-0.011888348
1500,charlotte,2011-22-12,35,Thursday,3.592673743,0.114389672
1501,charlotte,2011-23-12,18,Friday,-13.44169949,-0.427511862
1502,charlotte,2011-24-12,25,Saturday,-6.476092506,-0.205746393
1503,charlotte,2011-25-12,15,Sunday,-16.51050531,-0.523968281
1504,charlotte,2011-26-12,16,Monday,-15.54493791,-0.492787082
1505,charlotte,2011-27-12,22,Tuesday,-9.57939029,-0.303343105
1506,charlotte,2011-28-12,37,Wednesday,5.38613754,0.17037265
1507,charlotte,2011-29-12,33,Thursday,1.351645581,0.042708242
1508,charlotte,2011-30-12,37,Friday,5.317133834,0.167823637
1509,charlotte,2011-31-12,50,Saturday,18.2826023,0.576421889
1510,charlotte,2012-01-01,31,Sunday,-0.751949023,-0.02368198
1511,charlotte,2012-02-01,43,Monday,11.21347987,0.352774693
1512,charlotte,2012-03-01,36,Tuesday,4.178888967,0.131324421
1513,charlotte,2012-04-01,46,Wednesday,14.14427828,0.444010605
1514,charlotte,2012-05-01,31,Thursday,-0.890352194,-0.027919171
1515,charlotte,2012-06-01,41,Friday,9.074997543,0.284259886
1516,charlotte,2012-07-01,29,Saturday,-2.959672508,-0.092606472
1517,charlotte,2012-08-01,33,Sunday,1.005637654,0.031431714
1518,charlotte,2012-09-01,67,Monday,34.97092803,1.091849556
1519,charlotte,2012-10-01,51,Tuesday,18.93619861,0.590578715
1520,charlotte,2012-11-01,36,Wednesday,3.901449409,0.121545968
1521,charlotte,2012-12-01,47,Thursday,14.86668042,0.462656228
1522,charlotte,2012-13-01,47,Friday,14.83189164,0.461074412
1523,charlotte,2012-14-01,27,Saturday,-5.202916927,-0.161566635
1524,charlotte,2012-15-01,43,Sunday,10.76225472,0.333840181
1525,charlotte,2012-16-01,39,Monday,6.727406575,0.208455716
1526,charlotte,2012-17-01,32,Tuesday,-0.307461356,-0.009516729
1527,charlotte,2012-18-01,47,Wednesday,14.65765093,0.45320304
1528,charlotte,2012-19-01,46,Thursday,13.62274342,0.420750393
1529,charlotte,2012-20-01,29,Friday,-3.412183877,-0.105274729
1530,charlotte,2012-21-01,46,Saturday,13.55286904,0.417690829
1531,charlotte,2012-22-01,32,Sunday,-0.482097831,-0.014841955
1532,charlotte,2012-23-01,65,Monday,32.48291551,0.998949199
1533,charlotte,2012-24-01,45,Tuesday,12.44790906,0.382399677
1534,charlotte,2012-25-01,33,Wednesday,0.412882828,0.012670124
1535,charlotte,2012-26-01,39,Thursday,6.377836805,0.19550625
1536,charlotte,2012-27-01,48,Friday,15.34277099,0.469812396
1537,charlotte,2012-28-01,44,Saturday,11.30768539,0.345882068
1538,charlotte,2012-29-01,30,Sunday,-2.727419992,-0.083337458
1539,charlotte,2012-30-01,45,Monday,12.23745483,0.373519663
1540,charlotte,2012-31-01,28,Tuesday,-4.797690131,-0.146281342
1541,charlotte,2012-01-02,37,Wednesday,4.167145118,0.126919975
1542,charlotte,2012-02-02,35,Thursday,2.131960579,0.064864246
1543,charlotte,2012-03-02,26,Friday,-6.903243748,-0.209804352
1544,charlotte,2012-04-02,33,Saturday,0.061532137,0.001868093
1545,charlotte,2012-05-02,39,Sunday,6.026288234,0.182760384
1546,charlotte,2012-06-02,32,Monday,-1.008975458,-0.0305667
1547,charlotte,2012-07-02,23,Tuesday,-10.04425894,-0.303963813
1548,charlotte,2012-08-02,25,Wednesday,-8.079562204,-0.244246346
1549,charlotte,2012-09-02,27,Thursday,-6.114885259,-0.184656695
1550,charlotte,2012-10-02,27,Friday,-6.150228103,-0.185525966
1551,charlotte,2012-11-02,35,Saturday,1.814409266,0.054674611
1552,charlotte,2012-12-02,41,Sunday,7.779026847,0.234160114
1553,charlotte,2012-13-02,47,Monday,13.74362464,0.413262855
1554,charlotte,2012-14-02,29,Tuesday,-4.291797356,-0.128914558
1555,charlotte,2012-15-02,39,Wednesday,5.672760861,0.170213945
1556,charlotte,2012-16-02,31,Thursday,-2.362700711,-0.070818629
1557,charlotte,2012-17-02,30,Friday,-3.39818207,-0.101747516
1558,charlotte,2012-18-02,35,Saturday,1.566316782,0.046848466
1559,charlotte,2012-19-02,57,Sunday,23.53079585,0.703058123
1560,charlotte,2012-20-02,39,Monday,5.495255124,0.164014236
1561,charlotte,2012-21-02,29,Tuesday,-4.540305388,-0.135368636
1562,charlotte,2012-22-02,41,Wednesday,7.424114313,0.221114474
1563,charlotte,2012-23-02,40,Thursday,6.388514225,0.190069379
1564,charlotte,2012-24-02,16,Friday,-17.64710565,-0.524476186
1565,charlotte,2012-25-02,30,Saturday,-3.682745314,-0.109336257
1566,charlotte,2012-26-02,36,Sunday,2.281595235,0.067666168
1567,charlotte,2012-27-02,39,Monday,5.245915995,0.155415742
1568,charlotte,2012-28-02,34,Tuesday,0.210216968,0.006221317
1569,charlotte,2012-29-02,34,Wednesday,0.174498152,0.005158775
1570,charlotte,2012-01-03,33,Thursday,-0.861240452,-0.025434403
1571,charlotte,2012-02-03,37,Friday,3.103001157,0.091542062
1572,charlotte,2012-03-03,28,Saturday,-5.932777023,-0.174839124
1573,charlotte,2012-04-03,40,Sunday,6.03142501,0.177558965
1574,charlotte,2012-05-03,47,Monday,12.99560725,0.382174366
1575,charlotte,2012-06-03,29,Tuesday,-5.04023029,-0.148066868
1576,charlotte,2012-07-03,49,Wednesday,14.92391238,0.437958505
1577,charlotte,2012-08-03,28,Thursday,-6.111964741,-0.179173636
1578,charlotte,2012-09-03,36,Friday,1.852138351,0.05423878
1579,charlotte,2012-10-03,25,Saturday,-9.183778345,-0.26865896
1580,charlotte,2012-11-03,42,Sunday,7.780285172,0.227362654
1581,charlotte,2012-12-03,38,Monday,3.7443289,0.109305373
1582,charlotte,2012-13-03,25,Tuesday,-9.29164716,-0.270959488
1583,charlotte,2012-14-03,38,Wednesday,3.672356992,0.106979585
1584,charlotte,2012-15-03,42,Thursday,7.636341357,0.22222143
1585,charlotte,2012-16-03,24,Friday,-10.39969407,-0.302319377
1586,charlotte,2012-17-03,23,Saturday,-11.43574928,-0.332089457
1587,charlotte,2012-18-03,40,Sunday,5.528175721,0.160367948
1588,charlotte,2012-19-03,22,Monday,-12.50791907,-0.362465179
1589,charlotte,2012-20-03,34,Tuesday,-0.544033643,-0.01574899
1590,charlotte,2012-21-03,32,Wednesday,-2.580168007,-0.074614097
1591,charlotte,2012-22-03,36,Thursday,1.383677842,0.039971833
1592,charlotte,2012-23-03,30,Friday,-4.652496098,-0.1342615
1593,charlotte,2012-24-03,37,Saturday,2.311310174,0.06663008
1594,charlotte,2012-25-03,41,Sunday,6.275096658,0.18070883
1595,charlotte,2012-26-03,41,Monday,6.238863354,0.179478117
1596,charlotte,2012-27-03,49,Tuesday,14.20261026,0.408151599
1597,charlotte,2012-28-03,47,Wednesday,12.16633738,0.349269542
1598,charlotte,2012-29-03,42,Thursday,7.130044714,0.204475304
1599,charlotte,2012-30-03,25,Friday,-9.906267742,-0.283796246
1600,charlotte,2012-31-03,21,Saturday,-13.94259999,-0.399014383
1601,charlotte,2012-01-04,27,Sunday,-7.978952018,-0.228107235
1602,charlotte,2012-02-04,41,Monday,5.984676162,0.170915916
1603,charlotte,2012-03-04,41,Tuesday,5.948284554,0.169700241
1604,charlotte,2012-04-04,42,Wednesday,6.911873157,0.196986097
1605,charlotte,2012-05-04,26,Thursday,-9.124558027,-0.259777163
1606,charlotte,2012-06-04,23,Friday,-12.161009,-0.345866326
1607,charlotte,2012-07-04,14,Saturday,-21.19747976,-0.602244249
1608,charlotte,2012-08-04,35,Sunday,-0.233970307,-0.006640475
1609,charlotte,2012-09-04,40,Monday,4.729519357,0.134092852
1610,charlotte,2012-10-04,44,Tuesday,8.692989232,0.246211419
1611,charlotte,2012-11-04,34,Wednesday,-1.34356068,-0.038014299
1612,charlotte,2012-12-04,27,Thursday,-8.38013038,-0.236859794
1613,charlotte,2012-13-04,49,Friday,13.58328013,0.383527333
1614,charlotte,2012-14-04,30,Saturday,-5.453329144,-0.153817125
1615,charlotte,2012-15-04,29,Sunday,-6.489958209,-0.182867451
1616,charlotte,2012-16-04,44,Monday,8.473392939,0.238508364
1617,charlotte,2012-17-04,33,Tuesday,-2.563275701,-0.072076479
1618,charlotte,2012-18-04,56,Wednesday,20.40003587,0.573035293
1619,charlotte,2012-19-04,22,Thursday,-13.63667235,-0.382658409
1620,charlotte,2012-20-04,28,Friday,-7.67340035,-0.215101456
1621,charlotte,2012-21-04,17,Saturday,-18.71014814,-0.523944848
1622,charlotte,2012-22-04,31,Sunday,-4.746915723,-0.132792316
1623,charlotte,2012-23-04,40,Monday,4.216296909,0.117827294
1624,charlotte,2012-24-04,31,Tuesday,-4.820510248,-0.134574025
1625,charlotte,2012-25-04,33,Wednesday,-2.857337192,-0.079686263
1626,charlotte,2012-26-04,33,Thursday,-2.894183925,-0.080630999
1627,charlotte,2012-27-04,23,Friday,-12.93105045,-0.359885121
1628,charlotte,2012-28-04,41,Saturday,5.032063246,0.13990414
1629,charlotte,2012-29-04,34,Sunday,-2.00484285,-0.055682589
1630,charlotte,2012-30-04,32,Monday,-4.041768735,-0.112141243
1631,charlotte,2012-01-05,37,Tuesday,0.921285593,0.025535433
1632,charlotte,2012-02-05,21,Wednesday,-15.11567987,-0.418535105
1633,charlotte,2012-03-05,21,Thursday,-15.15266512,-0.419129961
1634,charlotte,2012-04-05,24,Friday,-12.18967015,-0.336827335
1635,charlotte,2012-05-05,25,Saturday,-11.22669498,-0.309901165
1636,charlotte,2012-06-05,25,Sunday,-11.26373959,-0.310606124
1637,charlotte,2012-07-05,38,Monday,1.699196009,0.046808771
1638,charlotte,2012-08-05,38,Tuesday,1.662111821,0.045740463
1639,charlotte,2012-09-05,26,Wednesday,-10.37499216,-0.285223214
1640,charlotte,2012-10-05,26,Thursday,-10.41211592,-0.28595196
1641,charlotte,2012-11-05,23,Friday,-13.44925947,-0.368985808
1642,charlotte,2012-12-05,11,Saturday,-25.48642281,-0.698517992
1643,charlotte,2012-13-05,27,Sunday,-9.523605942,-0.260752072
1644,charlotte,2012-14-05,39,Monday,2.439191141,0.066716006
1645,charlotte,2012-15-05,25,Tuesday,-11.59803156,-0.316903152
1646,charlotte,2012-16-05,28,Wednesday,-8.635274057,-0.23570928
1647,charlotte,2012-17-05,36,Thursday,-0.672536337,-0.018338964
1648,charlotte,2012-18-05,30,Friday,-6.709818406,-0.18277994
1649,charlotte,2012-19-05,27,Saturday,-9.747120263,-0.265248547
1650,charlotte,2012-20-05,34,Sunday,-2.784441908,-0.075696185
1651,charlotte,2012-21-05,36,Monday,-0.821783341,-0.022317858
1652,charlotte,2012-22-05,38,Tuesday,1.140855439,0.030951761
1653,charlotte,2012-23-05,41,Wednesday,4.10347443,0.111215741
1654,charlotte,2012-24-05,13,Thursday,-23.93392637,-0.648020092
1655,charlotte,2012-25-05,17,Friday,-19.97134695,-0.540184456
1656,charlotte,2012-26-05,35,Saturday,-2.008787325,-0.054278658
1657,charlotte,2012-27-05,37,Sunday,-0.046247486,-0.001248372
1658,charlotte,2012-28-05,41,Monday,3.916272565,0.105606228
1659,charlotte,2012-29-05,40,Tuesday,2.878772828,0.077550584
1660,charlotte,2012-30-05,17,Wednesday,-20.1587467,-0.542503407
1661,charlotte,2012-31-05,32,Thursday,-5.19628601,-0.139699055
1662,charlotte,2012-01-06,39,Friday,1.766154889,0.047434126
1663,charlotte,2012-02-06,36,Saturday,-1.271424,-0.034112568
1664,charlotte,2012-03-06,30,Sunday,-7.309022677,-0.195904962
1665,charlotte,2012-04-06,47,Monday,9.653358858,0.258479975
1666,charlotte,2012-05-06,46,Tuesday,8.615720605,0.230463734
1667,charlotte,2012-06-06,36,Wednesday,-1.421937436,-0.03799743
1668,charlotte,2012-07-06,46,Thursday,8.540384735,0.22798912
1669,charlotte,2012-08-06,40,Friday,2.502687118,0.066743106
1670,charlotte,2012-09-06,48,Saturday,10.46496971,0.278805415
1671,charlotte,2012-10-06,46,Sunday,8.42723252,0.224290971
1672,charlotte,2012-11-06,60,Monday,22.38947554,0.595298148
1673,charlotte,2012-12-06,31,Tuesday,-6.64830123,-0.176589674
1674,charlotte,2012-13-06,56,Wednesday,18.31390221,0.485959101
1675,charlotte,2012-14-06,25,Thursday,-12.72391413,-0.337290401
1676,charlotte,2012-15-06,39,Friday,1.238249734,0.032791111
1677,charlotte,2012-16-06,32,Saturday,-5.799606187,-0.153430334
1678,charlotte,2012-17-06,41,Sunday,3.162518104,0.083581622
1679,charlotte,2012-18-06,57,Monday,19.12462261,0.5049355
1680,charlotte,2012-19-06,41,Tuesday,3.086707321,0.08141491
1681,charlotte,2012-20-06,39,Wednesday,1.048772248,0.027634738
1682,charlotte,2012-21-06,45,Thursday,7.010817387,0.184547729
1683,charlotte,2012-22-06,34,Friday,-4.027157263,-0.105902138
1684,charlotte,2012-23-06,36,Saturday,-2.0651517,-0.054253079
1685,charlotte,2012-24-06,25,Sunday,-13.10316593,-0.343886541
1686,charlotte,2012-25-06,54,Monday,15.85880006,0.415791849
1687,charlotte,2012-26-06,52,Tuesday,13.82074626,0.361996239
1688,charlotte,2012-27-06,53,Wednesday,14.78267267,0.386805507
1689,charlotte,2012-28-06,32,Thursday,-6.255420707,-0.163517237
1690,charlotte,2012-29-06,39,Friday,0.706466128,0.018448705
1691,charlotte,2012-30-06,39,Saturday,0.668333174,0.017435536
1692,charlotte,2012-01-07,31,Sunday,-7.369819567,-0.192073344
1693,charlotte,2012-02-07,55,Monday,16.5920079,0.431993629
1694,charlotte,2012-03-07,24,Tuesday,-14.44618441,-0.375750796
1695,charlotte,2012-04-07,35,Wednesday,-3.484396519,-0.0905405
1696,charlotte,2012-05-07,34,Thursday,-4.522628413,-0.117401865
1697,charlotte,2012-06-07,52,Friday,13.43911991,0.348516939
1698,charlotte,2012-07-07,49,Saturday,10.40084844,0.269457955
1699,charlotte,2012-08-07,51,Sunday,12.36255718,0.319963131
1700,charlotte,2012-09-07,55,Monday,16.32424613,0.422079585
1701,charlotte,2012-10-07,46,Tuesday,7.285915299,0.188198051
1702,charlotte,2012-11-07,31,Wednesday,-7.752435322,-0.200050274
1703,charlotte,2012-12-07,42,Thursday,3.209194268,0.082730797
1704,charlotte,2012-13-07,44,Friday,5.17080407,0.133167941
1705,charlotte,2012-14-07,50,Saturday,11.13239408,0.286418312
1706,charlotte,2012-15-07,55,Sunday,16.09396431,0.413662405
1707,charlotte,2012-16-07,45,Monday,6.05551475,0.155490943
1708,charlotte,2012-17-07,49,Tuesday,10.0170454,0.256959625
1709,charlotte,2012-18-07,54,Wednesday,14.97855626,0.383854487
1710,charlotte,2012-19-07,54,Thursday,14.94004734,0.382490155
1711,charlotte,2012-20-07,39,Friday,-0.098481377,-0.002518803
1712,charlotte,2012-21-07,32,Saturday,-7.137029879,-0.182360028
1713,charlotte,2012-22-07,44,Sunday,4.824401831,0.123148134
1714,charlotte,2012-23-07,60,Monday,20.78581375,0.530058526
1715,charlotte,2012-24-07,38,Tuesday,-1.252794112,-0.031916049
1716,charlotte,2012-25-07,46,Wednesday,6.708578234,0.170739004
1717,charlotte,2012-26-07,51,Thursday,11.66993079,0.296717779
1718,charlotte,2012-27-07,30,Friday,-9.368736438,-0.237974019
1719,charlotte,2012-28-07,37,Saturday,-2.407423456,-0.061090608
1720,charlotte,2012-29-07,38,Sunday,-1.446130262,-0.03666089
1721,charlotte,2012-30-07,89,Monday,49.51514314,1.254028686
1722,charlotte,2012-31-07,46,Tuesday,6.476396763,0.163861496
1723,charlotte,2012-01-08,64,Wednesday,24.43763059,0.617698863
1724,charlotte,2012-02-08,29,Thursday,-10.60115537,-0.267698133
1725,charlotte,2012-03-08,39,Friday,-0.639961111,-0.016144343
1726,charlotte,2012-04-08,24,Saturday,-15.67878664,-0.395142795
1727,charlotte,2012-05-08,57,Sunday,17.28236803,0.435130877
1728,charlotte,2012-06-08,41,Monday,1.243502923,0.03127798
1729,charlotte,2012-07-08,29,Tuesday,-10.79538197,-0.271272229
1730,charlotte,2012-08-08,47,Wednesday,7.165713339,0.17988808
1731,charlotte,2012-09-08,48,Thursday,8.126788865,0.203815761
1732,charlotte,2012-10-08,33,Friday,-6.912155397,-0.173184217
1733,charlotte,2012-11-08,16,Saturday,-23.95111945,-0.599510596
1734,charlotte,2012-12-08,30,Sunday,-9.990103285,-0.249814391
1735,charlotte,2012-13-08,45,Monday,4.970893089,0.124181963
1736,charlotte,2012-14-08,36,Tuesday,-4.068130325,-0.101530326
1737,charlotte,2012-15-08,42,Wednesday,1.892826473,0.047194213
1738,charlotte,2012-16-08,48,Thursday,7.853763482,0.195628885
1739,charlotte,2012-17-08,31,Friday,-9.185319296,-0.228574003
1740,charlotte,2012-18-08,38,Saturday,-2.224421862,-0.055300282
1741,charlotte,2012-19-08,48,Sunday,7.736455784,0.192145424
1742,charlotte,2012-20-08,55,Monday,14.69731364,0.3646733
1743,charlotte,2012-21-08,35,Tuesday,-5.341848289,-0.132414565
1744,charlotte,2012-22-08,35,Wednesday,-5.381030007,-0.133256383
1745,charlotte,2012-23-08,28,Thursday,-12.42023151,-0.307277595
1746,charlotte,2012-24-08,28,Friday,-12.45945281,-0.307949118
1747,charlotte,2012-25-08,28,Saturday,-12.49869389,-0.308619679
1748,charlotte,2012-26-08,34,Sunday,-6.53795476,-0.161279838
1749,charlotte,2012-27-08,30,Monday,-10.57723542,-0.260669198
1750,charlotte,2012-28-08,40,Tuesday,-0.616535864,-0.01517943
1751,charlotte,2012-29-08,21,Wednesday,-19.6558561,-0.483469246
1752,charlotte,2012-30-08,35,Thursday,-5.695196121,-0.139947627
1753,charlotte,2012-31-08,33,Friday,-7.734555931,-0.189877016
1754,charlotte,2012-01-09,26,Saturday,-14.77393553,-0.362337737
1755,charlotte,2012-02-09,40,Sunday,-0.813334916,-0.019928166
1756,charlotte,2012-03-09,23,Monday,-17.85275409,-0.437002461
1757,charlotte,2012-04-09,38,Tuesday,-2.892193053,-0.070727267
1758,charlotte,2012-05-09,29,Wednesday,-11.9316518,-0.29150184
1759,charlotte,2012-06-09,30,Thursday,-10.97113034,-0.267777097
1760,charlotte,2012-07-09,60,Friday,18.98937133,0.463035363
1761,charlotte,2012-08-09,37,Saturday,-4.050146783,-0.098663393
1762,charlotte,2012-09-09,30,Sunday,-11.08968469,-0.269889749
1763,charlotte,2012-10-09,31,Monday,-10.12924238,-0.24627836
1764,charlotte,2012-11-09,51,Tuesday,9.831180146,0.238801602
1765,charlotte,2012-12-09,44,Wednesday,2.791582879,0.067743026
1766,charlotte,2012-13-09,30,Thursday,-11.24803418,-0.272692612
1767,charlotte,2012-14-09,27,Friday,-14.28767102,-0.346051755
1768,charlotte,2012-15-09,27,Saturday,-14.32732765,-0.346679267
1769,charlotte,2012-16-09,26,Sunday,-15.36700407,-0.371479744
1770,charlotte,2012-17-09,33,Monday,-8.406700274,-0.203027535
1771,charlotte,2012-18-09,30,Tuesday,-11.44641627,-0.276173848
1772,charlotte,2012-19-09,24,Wednesday,-17.48615205,-0.421493708
1773,charlotte,2012-20-09,44,Thursday,2.474092378,0.05957949
1774,charlotte,2012-21-09,35,Friday,-6.565682981,-0.157959223
1775,charlotte,2012-22-09,22,Saturday,-19.60547813,-0.471223478
1776,charlotte,2012-23-09,26,Sunday,-15.64529306,-0.375679745
1777,charlotte,2012-24-09,42,Monday,0.314872215,0.007553586
1778,charlotte,2012-25-09,32,Tuesday,-9.724982295,-0.233073371
1779,charlotte,2012-26-09,42,Wednesday,0.235143406,0.005630174
1780,charlotte,2012-27-09,33,Thursday,-8.804750681,-0.210616031
1781,charlotte,2012-28-09,49,Friday,7.155335444,0.170997558
1782,charlotte,2012-29-09,18,Saturday,-23.88459822,-0.570247758
1783,charlotte,2012-30-09,41,Sunday,-0.924551669,-0.02205275
1784,charlotte,2012-01-10,42,Monday,0.035475092,0.000845359
1785,charlotte,2012-02-10,54,Tuesday,11.99548206,0.285575996
1786,charlotte,2012-03-10,48,Wednesday,5.95546925,0.141646705
1787,charlotte,2012-04-10,36,Thursday,-6.084563353,-0.144579458
1788,charlotte,2012-05-10,32,Friday,-10.12461574,-0.240349154
1789,charlotte,2012-06-10,34,Saturday,-8.164687923,-0.193638049
1790,charlotte,2012-07-10,31,Sunday,-11.20477989,-0.26548604
1791,charlotte,2012-08-10,36,Monday,-6.244891644,-0.14782596
1792,charlotte,2012-09-10,40,Tuesday,-2.285023187,-0.054038594
1793,charlotte,2012-10-10,41,Wednesday,-1.325174518,-0.031309369
1794,charlotte,2012-11-10,47,Thursday,4.634654363,0.109397298
1795,charlotte,2012-12-10,33,Friday,-9.405536544,-0.22179973
1796,charlotte,2012-13-10,21,Saturday,-21.44574724,-0.505250788
1797,charlotte,2012-14-10,26,Sunday,-16.48597772,-0.388033384
1798,charlotte,2012-15-10,53,Monday,10.47377201,0.246289702
1799,charlotte,2012-16-10,48,Tuesday,5.433501947,0.12764738
1800,charlotte,2012-17-10,37,Wednesday,-5.6067879,-0.131593771
1801,charlotte,2012-18-10,22,Thursday,-20.64709753,-0.484138399
1802,charlotte,2012-19-10,37,Friday,-5.687426958,-0.133234242
1803,charlotte,2012-20-10,36,Saturday,-6.727776169,-0.157456736
1804,charlotte,2012-21-10,22,Sunday,-20.76814517,-0.485598454
1805,charlotte,2012-22-10,36,Monday,-6.808533955,-0.159046184
1806,charlotte,2012-23-10,38,Tuesday,-4.84894253,-0.113163645
1807,charlotte,2012-24-10,35,Wednesday,-7.889370894,-0.183946995
1808,charlotte,2012-25-10,26,Thursday,-16.92981904,-0.394360364
1809,charlotte,2012-26-10,38,Friday,-4.970286984,-0.115667996
1810,charlotte,2012-27-10,27,Saturday,-16.01077471,-0.372250321
1811,charlotte,2012-28-10,39,Sunday,-4.051282226,-0.094103637
1812,charlotte,2012-29-10,38,Monday,-5.09180953,-0.118161887
1813,charlotte,2012-30-10,51,Tuesday,7.867643379,0.182406991
1814,charlotte,2012-31-10,30,Wednesday,-13.1729235,-0.305120025
1815,charlotte,2012-01-11,36,Thursday,-7.213510168,-0.166927198
1816,charlotte,2012-02-11,30,Friday,-13.25411662,-0.306424397
1817,charlotte,2012-03-11,36,Saturday,-7.294742866,-0.168490269
1818,charlotte,2012-04-11,32,Sunday,-11.3353889,-0.26157349
1819,charlotte,2012-05-11,44,Monday,0.623945283,0.014384556
1820,charlotte,2012-06-11,31,Tuesday,-12.41674032,-0.285989695
1821,charlotte,2012-07-11,19,Wednesday,-24.45744572,-0.562790687
1822,charlotte,2012-08-11,28,Thursday,-15.4981709,-0.356294772
1823,charlotte,2012-09-11,31,Friday,-12.53891587,-0.287993296
1824,charlotte,2012-10-11,26,Saturday,-17.57968063,-0.403391681
1825,charlotte,2012-11-11,48,Sunday,4.379534819,0.10040092
1826,charlotte,2012-12-11,68,Monday,24.33873048,0.557444407
1827,charlotte,2012-13-11,54,Tuesday,10.29790636,0.235638742
1828,charlotte,2012-14-11,49,Wednesday,5.257062448,0.120180828
1829,charlotte,2012-15-11,44,Thursday,0.216198749,0.004937871
1830,charlotte,2012-16-11,49,Friday,5.175315261,0.118091329
1831,charlotte,2012-17-11,28,Saturday,-15.86558801,-0.361686432
1832,charlotte,2012-18-11,56,Sunday,12.09348892,0.275437256
1833,charlotte,2012-19-11,41,Monday,-2.94745393,-0.067067683
1834,charlotte,2012-20-11,37,Tuesday,-6.988416569,-0.158869473
1835,charlotte,2012-21-11,24,Wednesday,-20.029399,-0.454909662
1836,charlotte,2012-22-11,18,Thursday,-26.07040121,-0.591562602
1837,charlotte,2012-23-11,20,Friday,-24.11142322,-0.546602704
1838,charlotte,2012-24-11,23,Saturday,-21.15246501,-0.479077782
1839,charlotte,2012-25-11,29,Sunday,-15.19352659,-0.343795297
1840,charlotte,2012-26-11,44,Monday,-0.234607955,-0.00530372
1841,charlotte,2012-27-11,44,Tuesday,-0.275709111,-0.006227096
1842,charlotte,2012-28-11,42,Wednesday,-2.316830054,-0.052278786
1843,charlotte,2012-29-11,46,Thursday,1.642029214,0.037017681
